133,depends,57,78,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\java\JavaFileParser.java#F,JavaFileParser#T,parse#M,#
134,depends,39,47,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\java\JavaHandlerContext.java#F,JavaHandlerContext#T,foundNewPackage#M,String#
135,depends,51,63,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\java\JavaImportLookupStrategy.java#F,JavaImportLookupStrategy#T,getImportedRelationEntities#M,List<Import>#EntityRepo#
136,depends,66,88,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\java\JavaImportLookupStrategy.java#F,JavaImportLookupStrategy#T,getImportedTypes#M,List<Import>#EntityRepo#Set<UnsolvedBindings>#
137,depends,104,123,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\java\JavaListener.java#F,JavaListener#T,enterClassDeclaration#M,ClassDeclarationContext#
138,depends,156,170,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\java\JavaListener.java#F,JavaListener#T,enterInterfaceDeclaration#M,InterfaceDeclarationContext#
139,depends,189,201,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\java\JavaListener.java#F,JavaListener#T,enterMethodDeclaration#M,MethodDeclarationContext#
140,depends,218,228,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\java\JavaListener.java#F,JavaListener#T,enterInterfaceMethodDeclaration#M,InterfaceMethodDeclarationContext#
141,depends,237,245,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\java\JavaListener.java#F,JavaListener#T,enterConstructorDeclaration#M,ConstructorDeclarationContext#
142,depends,256,263,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\java\JavaListener.java#F,JavaListener#T,enterFieldDeclaration#M,FieldDeclarationContext#
143,depends,268,274,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\java\JavaListener.java#F,JavaListener#T,enterConstDeclaration#M,ConstDeclarationContext#
144,depends,307,312,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\java\JavaListener.java#F,JavaListener#T,enterLocalVariableDeclaration#M,LocalVariableDeclarationContext#
145,depends,314,319,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\java\JavaListener.java#F,JavaListener#T,enterEnhancedForControl#M,EnhancedForControlContext#
146,depends,325,330,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\java\JavaListener.java#F,JavaListener#T,enterResource#M,ResourceContext#
147,depends,353,363,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\java\JavaListener.java#F,JavaListener#T,foundTypeParametersUse#M,TypeParametersContext#
148,depends,69,85,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\java\JavaProcessor.java#F,JavaProcessor#T,supportedRelations#M,#
149,depends,8,17,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\kotlin\ContextHelper.java#F,ContextHelper#T,getName#M,IdentifierContext#
150,depends,18,26,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\kotlin\KotlinFileParser.java#F,KotlinFileParser#T,parse#M,#
151,depends,59,75,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\kotlin\KotlinProcessor.java#F,KotlinProcessor#T,supportedRelations#M,#
152,depends,45,56,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\pom\PomArtifactEntity.java#F,PomArtifactEntity#T,getProperty#M,String#
153,depends,63,75,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\pom\PomArtifactEntity.java#F,PomArtifactEntity#T,replaceProperty#M,String#
154,depends,51,71,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\pom\PomCoords.java#F,PomCoords#T,sureFillVersion#M,List<String>#
155,depends,62,79,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\pom\PomFileParser.java#F,PomFileParser#T,parse#M,#
156,depends,37,45,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\pom\PomImportLookupStategy.java#F,PomImportLookupStategy#T,getImportedRelationEntities#M,List<Import>#EntityRepo#
